run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads,campaign_id,manifest_sha256,git_commit,binary_sha256,solver_version,primal_feasibility_tol,integrality_tol,presolve,internal_scaling,node,cpu_model,slurm_job_id,slurm_array_task_id,start_utc,end_utc,wall_s,return_code,outcome,infrastructure_failure,external_timeout,nosol_status,nosol_time_s,nosol_best_bound,highs_model_status,highs_lp_iterations,objetivo_post,status_solver,tiempo_solver_s,gap_pct,objetivo_solver,best_bound,nodos_explorados,iter_simplex,work_units,dettime_ticks,root_gap,root_time,presolve_time_s,rows_presolved,cols_presolved,solver_warnings,solver_warnings_txt,verif_solver_max_le,verif_solver_max_ge,verif_solver_max_eq,verif_solver_max_lb,verif_solver_max_ub,verif_solver_max_int,verif_solver_max_viol_rel,verif_solver_max_viol_relact,verif_solver_missing,verif_solver_obj_original,verif_post_max_le,verif_post_max_ge,verif_post_max_eq,verif_post_max_lb,verif_post_max_ub,verif_post_max_int,verif_post_max_viol_rel,verif_post_max_viol_relact,verif_post_missing,verif_post_obj_original,completed,censored,failed,no_incumbent,par10_s,verified_strict,verified
repl-cplex-caso46e-Base-g0.001,replication,14,119,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Base,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:31:46+00:00,2026-09-24T21:31:55+00:00,8.921282585710287,0,COMPLETED,False,False,,,,,,-256860000.0,OPTIMAL,6.08913932,0.099702931592429,-255482660.9559105,-255737384.6585939,208.0,11858.0,,6922.630785,0.003055,1790285510.213387,0.02,11156.0,8816.0,0,,7.27595761418343e-12,0.0,0.000145971775054932,2.8421709430404e-14,1.13686837721616e-13,0.0,0.000145971775054932,1.73729317364346e-12,0.0,-255482660.95591,546.561482649195,0.0,77283261.3449893,0.0,1.13686837721616e-13,0.0,77283261.3449893,1.0,0.0,-256859840.486492,True,False,False,False,6.08913932,True,True
repl-cplex-caso46e-Base-g0.01,replication,14,115,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Base,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:29:59+00:00,2026-09-24T21:30:02+00:00,3.2598549760878086,0,COMPLETED,False,False,,,,,,-256860000.0,OPTIMAL,0.975003325,0.431495571793845,-255482660.9559105,-256585057.32463634,0.0,20.0,,841.452646,0.004315,1790285400.41876,0.02,11156.0,8816.0,0,,7.27595761418343e-12,0.0,0.000145971775054932,2.8421709430404e-14,1.13686837721616e-13,0.0,0.000145971775054932,1.73729317364346e-12,0.0,-255482660.95591,546.561482649195,0.0,77283261.3449893,0.0,1.13686837721616e-13,0.0,77283261.3449893,1.0,0.0,-256859840.486492,True,False,False,False,0.975003325,True,True
repl-cplex-caso46e-Flat-GM-g0.001,replication,14,118,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Flat-GM,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:31:36+00:00,2026-09-24T21:31:45+00:00,9.57077163644135,0,COMPLETED,False,False,,,,,,-256857000.0,OPTIMAL,7.070388833,0.098868136219622,-255482660.9559105,-255735251.9011619,240.0,14647.0,,7604.0,0.0,1790285501.0,0.02,11154.0,8814.0,0,,4.54747350886464e-13,0.0,0.000223839655518532,5.6843418860808e-14,2.27373675443232e-13,0.0,0.000223839655518532,3.95213491414935e-13,0.0,-255482660.955911,546.561482649187,0.0,77283261.3449889,1.77635683940025e-15,2.27373675443232e-13,0.0,77283261.3449889,1.0,0.0,-256856839.971201,True,False,False,False,7.070388833,True,True
repl-cplex-caso46e-Flat-GM-g0.01,replication,14,112,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Flat-GM,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:28:59+00:00,2026-09-24T21:29:03+00:00,3.3316687159240246,0,COMPLETED,False,False,,,,,,-256857000.0,OPTIMAL,0.946785444,0.431495571793903,-255482660.9559105,-256585057.3246365,0.0,21.0,,737.0,0.0,1790285341.0,0.02,11154.0,8814.0,0,,4.54747350886464e-13,0.0,0.000223839655518532,5.6843418860808e-14,2.27373675443232e-13,0.0,0.000223839655518532,3.95213491414935e-13,0.0,-255482660.955911,546.561482649187,0.0,77283261.3449889,1.77635683940025e-15,2.27373675443232e-13,0.0,77283261.3449889,1.0,0.0,-256856839.971201,True,False,False,False,0.946785444,True,True
repl-cplex-caso46e-Flat-L2-g0.001,replication,14,117,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Flat-L2,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:30:12+00:00,2026-09-24T21:31:35+00:00,82.60606745630503,0,COMPLETED,False,False,,,,,,-257907000.0,OPTIMAL,67.064966056,0.055282224638707,-255361577.02310246,-255502746.58375332,26238.0,1923199.0,,77547.0,0.0,1790285420.0,0.02,11156.0,8816.0,0,,4.61568561149761e-11,0.0,0.000188449397683144,4.61194006643939e-13,2.27373675443232e-13,3.01328406671075e-13,0.000188449397683144,2.63872257377784e-13,0.0,-255361577.023103,831.130209719464,0.0,299956009.620405,4.61194006643939e-13,2.27373675443232e-13,3.01328406671075e-13,299956009.620405,1.0,0.0,-257906777.437878,True,False,False,False,67.064966056,True,True
repl-cplex-caso46e-Flat-L2-g0.01,replication,14,114,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Flat-L2,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:29:07+00:00,2026-09-24T21:29:59+00:00,51.771462485194206,0,COMPLETED,False,False,,,,,,-267188000.0,OPTIMAL,45.512682943,0.69886554125246,-254628604.42734444,-256408116.0018592,17362.0,1273559.0,,50330.0,0.0,1790285354.0,0.02,11156.0,8816.0,0,,7.27595761418343e-12,0.0,0.000194093212485313,2.8421709430404e-14,4.34283720096573e-11,1.81898940354586e-12,0.000194093212485313,1.30017029089389e-12,0.0,-254628604.427345,919.204370105566,0.0,831458833.002309,0.0,4.34283720096573e-11,1.81898940354586e-12,831458833.002309,1.0,0.0,-267188419.954626,True,False,False,False,45.512682943,True,True
repl-cplex-caso46e-Role-Hybrid-g0.001,replication,14,116,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Role-Hybrid,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:30:03+00:00,2026-09-24T21:30:12+00:00,9.416592217981815,0,COMPLETED,False,False,,,,,,-256857000.0,OPTIMAL,7.000738823,0.098868136219622,-255482660.9559105,-255735251.9011619,240.0,14647.0,,7604.0,0.0,1790285408.0,0.02,11154.0,8814.0,0,,4.54747350886464e-13,0.0,0.000223839655518532,5.6843418860808e-14,2.27373675443232e-13,0.0,0.000223839655518532,3.95213491414935e-13,0.0,-255482660.955911,546.561482649187,0.0,77283261.3449889,1.77635683940025e-15,2.27373675443232e-13,0.0,77283261.3449889,1.0,0.0,-256856839.971201,True,False,False,False,7.000738823,True,True
repl-cplex-caso46e-Role-Hybrid-g0.01,replication,14,113,Simple,caso46e,data/entradas/entrada-modelo-simple/caso46e.txt,e3d419836e0d4bd7facd5cec362750072a933f7bc1739098bb19244f27de60a1,Role-Hybrid,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810149,14,2026-09-24T21:29:03+00:00,2026-09-24T21:29:06+00:00,3.240377940237522,0,COMPLETED,False,False,,,,,,-256857000.0,OPTIMAL,0.9360392,0.431495571793903,-255482660.9559105,-256585057.3246365,0.0,21.0,,737.0,0.0,1790285345.0,0.02,11154.0,8814.0,0,,4.54747350886464e-13,0.0,0.000223839655518532,5.6843418860808e-14,2.27373675443232e-13,0.0,0.000223839655518532,3.95213491414935e-13,0.0,-255482660.955911,546.561482649187,0.0,77283261.3449889,1.77635683940025e-15,2.27373675443232e-13,0.0,77283261.3449889,1.0,0.0,-256856839.971201,True,False,False,False,0.9360392,True,True
repl-cplex-instance001-Base-g0.001,replication,15,126,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Base,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:37+00:00,2026-09-24T21:29:41+00:00,4.731195464730263,0,COMPLETED,False,False,,,,,,-989879.0,OPTIMAL,3.289259472,0.0,-989879.4735171883,-989879.4735171883,5.0,5512.0,,3335.117897,0.006801,1790285380.471049,0.02,9140.0,5673.0,0,,2.1316282072803e-13,0.0,2.36555933952332e-07,1.4210854715202e-13,0.0,0.0,3.69482222595252e-13,2.1316282072803e-13,0.0,-989879.473517188,33.5620766271326,5.82076609134674e-11,1.7629936337471e-05,1.4210854715202e-13,0.0,0.0,7.67160232321586,0.0190374534022975,0.0,-989879.473517188,True,False,False,False,3.289259472,True,True
repl-cplex-instance001-Base-g0.01,replication,15,120,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Base,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:09+00:00,2026-09-24T21:29:14+00:00,4.452114567160606,0,COMPLETED,False,False,,,,,,-981639.0,OPTIMAL,3.140902162,0.888663969437569,-981638.6255372526,-990362.0943124844,0.0,5303.0,,3224.83293,0.008887,1790285352.859061,0.02,9140.0,5673.0,0,,1.13686837721616e-13,0.0,2.3283064365387e-07,0.0,0.0,0.0,3.69482222595252e-13,1.27937057685337e-16,0.0,-981638.625537253,34.1304909527582,5.82076609134674e-11,1.79409980773926e-05,0.0,0.0,0.0,7.8015301792739,0.0195612992862949,0.0,-981638.625537253,True,False,False,False,3.140902162,True,True
repl-cplex-instance001-Flat-GM-g0.001,replication,15,127,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Flat-GM,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:43+00:00,2026-09-24T21:29:47+00:00,3.9055648893117905,0,COMPLETED,False,False,,,,,,-989879.0,OPTIMAL,2.516815155,0.043398950093904,-989879.4735171889,-990309.0708158904,0.0,5372.0,,2683.0,0.0,1790285386.0,0.02,9140.0,5673.0,0,,1.70530256582424e-13,2.91038304567337e-11,2.9243528842926e-07,0.0,0.0,0.0,3.12638803734444e-13,2.03253233163864e-16,0.0,-989879.473517189,33.5620766271326,5.82076609134674e-11,1.7629936337471e-05,0.0,0.0,0.0,7.67160232321581,0.0190374534022974,0.0,-989879.473517189,True,False,False,False,2.516815155,True,True
repl-cplex-instance001-Flat-GM-g0.01,replication,15,122,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Flat-GM,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:20+00:00,2026-09-24T21:29:24+00:00,4.075168192386627,0,COMPLETED,False,False,,,,,,-985692.0,OPTIMAL,2.55776253,0.56912059173126,-985691.862992598,-991301.6383559083,0.0,5372.0,,2661.0,0.0,1790285363.0,0.02,9140.0,5673.0,0,,1.70530256582424e-13,2.91038304567337e-11,2.9243528842926e-07,1.13686837721616e-13,0.0,0.0,3.12638803734444e-13,2.03253233163864e-16,0.0,-985691.862992598,33.3042547446869,5.82076609134674e-11,1.74902379512787e-05,1.13686837721616e-13,0.0,0.0,7.61266952908866,0.0188884464810904,0.0,-985691.862992598,True,False,False,False,2.55776253,True,True
repl-cplex-instance001-Flat-L2-g0.001,replication,15,125,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Flat-L2,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:32+00:00,2026-09-24T21:29:36+00:00,4.083803698420525,0,COMPLETED,False,False,,,,,,-989879.0,OPTIMAL,2.775173902,0.043386894135369,-989879.4735171883,-990308.951476431,0.0,5281.0,,2978.0,0.0,1790285376.0,0.02,9140.0,5673.0,0,,1.13686837721616e-13,5.82076609134674e-11,2.36555933952332e-07,0.0,0.0,0.0,3.94351218346856e-13,2.21887168503287e-16,0.0,-989879.473517188,33.5620766271326,5.82076609134674e-11,1.7629936337471e-05,0.0,0.0,0.0,7.67160232321586,0.0190374534022975,0.0,-989879.473517188,True,False,False,False,2.775173902,True,True
repl-cplex-instance001-Flat-L2-g0.01,replication,15,121,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Flat-L2,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:14+00:00,2026-09-24T21:29:19+00:00,5.444765686988831,0,COMPLETED,False,False,,,,,,-981639.0,OPTIMAL,2.68907007,0.947599507410776,-981638.6255372526,-990940.6283173976,0.0,5223.0,,2904.0,0.0,1790285357.0,0.02,9140.0,5673.0,0,,1.13686837721616e-13,1.45519152283669e-11,2.3283064365387e-07,0.0,0.0,0.0,3.41060513164848e-13,1.97635681493506e-16,0.0,-981638.625537253,34.1304909527582,5.82076609134674e-11,1.79409980773926e-05,0.0,0.0,0.0,7.8015301792739,0.0195612992862949,0.0,-981638.625537253,True,False,False,False,2.68907007,True,True
repl-cplex-instance001-Role-Hybrid-g0.001,replication,15,124,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Role-Hybrid,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:28+00:00,2026-09-24T21:29:32+00:00,3.958991140127182,0,COMPLETED,False,False,,,,,,-989879.0,OPTIMAL,2.540210656,0.038373843175071,-989879.4735171893,-990259.328313979,0.0,5495.0,,2744.0,0.0,1790285371.0,0.02,9140.0,5673.0,0,,1.70530256582424e-13,0.0,2.36555933952332e-07,0.0,0.0,0.0,3.12638803734444e-13,1.47739317082825e-16,0.0,-989879.473517189,33.5620766271326,5.82076609134674e-11,1.7629936337471e-05,0.0,0.0,0.0,7.67160232321581,0.0190374534022974,0.0,-989879.473517189,True,False,False,False,2.540210656,True,True
repl-cplex-instance001-Role-Hybrid-g0.01,replication,15,123,SG-Ter-Mer,instance001,data/entradas/entrada-SG-Ter-Mer/instance001.txt,b0fb3f63981e2e2bc5dd7d75a8193acd5efa3bd6b36c0431cde33ac04a5c7859,Role-Hybrid,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node09.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810152,15,2026-09-24T21:29:24+00:00,2026-09-24T21:29:28+00:00,3.9006212651729584,0,COMPLETED,False,False,,,,,,-985903.0,OPTIMAL,2.491653139,0.446860520428374,-985902.7053145858,-990308.315274472,0.0,5495.0,,2741.0,0.0,1790285367.0,0.02,9140.0,5673.0,0,,2.27373675443232e-13,0.0,2.30967998504639e-07,1.13686837721616e-13,0.0,0.0,3.12638803734444e-13,1.4210854715202e-13,0.0,-985902.705314586,33.3178243174472,5.82076609134674e-11,1.74976885318756e-05,1.13686837721616e-13,0.0,0.0,7.61577125509535,0.0188962878642235,0.0,-985902.705314586,True,False,False,False,2.491653139,True,True
repl-cplex-instance005-Base-g0.001,replication,16,133,SG-Ter-Mer,instance005,data/entradas/entrada-SG-Ter-Mer/instance005.txt,344fef81b3da85cfa0d4be936b0af8227788be6b6f9086da24343442bed417e7,Base,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810153,16,2026-09-24T21:29:26+00:00,2026-09-24T21:29:28+00:00,2.551307614892721,0,COMPLETED,False,False,,,,,,-2540300.0,OPTIMAL,0.79672041,0.076010156468235,-2540302.931105594,-2542233.8193382947,0.0,72.0,,809.291822,0.00076,1790285366.891115,0.02,9249.0,5731.0,0,,1.13686837721616e-13,0.0,2.36555933952332e-07,0.0,0.0,0.0,1.62980740014973e-13,1.11616004614722e-16,0.0,-2540302.93110559,45.1325427818518,0.0,2.32579186558723e-05,0.0,0.0,0.0,10.7399770499902,0.0351130357989334,0.0,-2540302.93110559,True,False,False,False,0.79672041,True,True
repl-cplex-instance005-Base-g0.01,replication,16,129,SG-Ter-Mer,instance005,data/entradas/entrada-SG-Ter-Mer/instance005.txt,344fef81b3da85cfa0d4be936b0af8227788be6b6f9086da24343442bed417e7,Base,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810153,16,2026-09-24T21:29:13+00:00,2026-09-24T21:29:16+00:00,2.5596879608929157,0,COMPLETED,False,False,,,,,,-2540300.0,OPTIMAL,0.80261434,0.266013049355006,-2540302.931105594,-2547060.4683954827,0.0,72.0,,809.291537,0.00266,1790285354.428304,0.02,9249.0,5731.0,0,,1.13686837721616e-13,0.0,2.36555933952332e-07,0.0,0.0,0.0,1.62980740014973e-13,1.11616004614722e-16,0.0,-2540302.93110559,45.1325427818518,0.0,2.32579186558723e-05,0.0,0.0,0.0,10.7399770499902,0.0351130357989334,0.0,-2540302.93110559,True,False,False,False,0.80261434,True,True
repl-cplex-instance005-Flat-GM-g0.001,replication,16,134,SG-Ter-Mer,instance005,data/entradas/entrada-SG-Ter-Mer/instance005.txt,344fef81b3da85cfa0d4be936b0af8227788be6b6f9086da24343442bed417e7,Flat-GM,cplex,0.001,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810153,16,2026-09-24T21:29:28+00:00,2026-09-24T21:29:31+00:00,2.6218372210860252,0,COMPLETED,False,False,,,,,,-2540300.0,OPTIMAL,0.813606668,0.076010156468345,-2540302.931105594,-2542233.8193382975,0.0,78.0,,837.0,0.0,1790285370.0,0.02,9249.0,5731.0,0,,1.13686837721616e-13,2.91038304567337e-11,2.36555933952332e-07,0.0,0.0,0.0,1.63424829224823e-13,2.1669146345569e-16,0.0,-2540302.93110559,45.1325427818518,2.91038304567337e-11,2.32579186558723e-05,0.0,0.0,0.0,10.7399770499902,0.0351130357989335,0.0,-2540302.93110559,True,False,False,False,0.813606668,True,True
repl-cplex-instance005-Flat-GM-g0.01,replication,16,131,SG-Ter-Mer,instance005,data/entradas/entrada-SG-Ter-Mer/instance005.txt,344fef81b3da85cfa0d4be936b0af8227788be6b6f9086da24343442bed417e7,Flat-GM,cplex,0.01,42,1800.0,16,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5810153,16,2026-09-24T21:29:20+00:00,2026-09-24T21:29:22+00:00,2.6020040325820446,0,COMPLETED,False,False,,,,,,-2540300.0,OPTIMAL,0.816059712,0.26601304935508,-2540302.931105594,-2547060.4683954846,0.0,78.0,,837.0,0.0,1790285361.0,0.02,9249.0,5731.0,0,,1.13686837721616e-13,2.91038304567337e-11,2.36555933952332e-07,0.0,0.0,0.0,1.63424829224823e-13,2.1669146345569e-16,0.0,-2540302.93110559,45.1325427818518,2.91038304567337e-11,2.32579186558723e-05,0.0,0.0,0.0,10.7399770499902,0.0351130357989335,0.0,-2540302.93110559,True,False,False,False,0.816059712,True,True
