family,family_key,instance,cluster_path,sha256,bytes,release_sha256,same_as_release,model_text_sha256,equals_historical,in_10k_pool,demand_above_total_hours,max_demand_minus_total,seed,rn_fuente,sg_fuente,demanda_fuente,economia_agua_fuente,costo_falla_fuente,termica_fuente,mercado_fuente,bellman_fuente,huella_semantica_sha256,es_historica,validacion_estructural,export_ok,rows,cols,integer_vars,binary_vars,continuous_vars,nonzeros,coef_min,coef_max
Simple,simple,v1_simple_000314,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000314.txt,9122f9c2e95481bcd650b6e04996293a9031768bc6858dfb661b322ce23a307d,7102,9122f9c2e95481bcd650b6e04996293a9031768bc6858dfb661b322ce23a307d,True,479601017730c45dbf1534f5cee3469192f29e50de350a1395cdba8359ddee56,,False,,,20260717,entradas/entrada-modelo-simple/caso02a.txt,,entradas/entrada-modelo-simple/caso19d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,b6bd3703df98a24b3a34113556aa248bf264f1184c05960276bb94ea8a920f27,no,ok,True,14400,10800,2160,2160,8640,35590,0.002183380597249737,1735480282.2281
Simple,simple,v1_simple_000315,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000315.txt,c84a864a8ab1cc756e8ebde2ac7560c8e0203e8459b4462a5ffe9f3605cbdc90,7492,c84a864a8ab1cc756e8ebde2ac7560c8e0203e8459b4462a5ffe9f3605cbdc90,True,eb2a87a798ac1aae6ddbe29fb331c0097251b647055aa41e988672b0eb8a8278,,False,,,20260717,entradas/entrada-modelo-simple/caso33a.txt,,entradas/entrada-modelo-simple/caso10d.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,f2c26326050233d32d0a0cc304b54c9a6cc911bcd79dfe47f58700819c0b5a36,no,ok,True,14400,10800,2160,2160,8640,35590,0.001834975369991492,1775555948.9478
Simple,simple,v1_simple_000316,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000316.txt,4f1d063a899582fd63aa919bf3c8f9c61bc3ff6b3b12ca60347fef31d4597aa1,8687,4f1d063a899582fd63aa919bf3c8f9c61bc3ff6b3b12ca60347fef31d4597aa1,True,0c20dee2624f2cfa562f391793aa32b3920cb3178250868e833ed63875744915,,False,,,20260717,entradas/entrada-modelo-simple/caso35a.txt,,entradas/entrada-modelo-simple/caso14d.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,4629e994dd096d7c700ed086f3a9a2cb35a555a234e42030552385333f039016,no,ok,True,14400,10800,2160,2160,8640,35590,0.002041253475601092,1689079869.7877
Simple,simple,v1_simple_000317,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000317.txt,532331f502a9ed121ea3cdc8b963ec4f3ff8cfb88a7042452270541f4e4cf0df,7794,532331f502a9ed121ea3cdc8b963ec4f3ff8cfb88a7042452270541f4e4cf0df,True,17d332f69c09f67f9fce7fedf92892aaed0f8565309658b433ff72b42b659865,,False,,,20260717,entradas/entrada-modelo-simple/caso48a.txt,,entradas/entrada-modelo-simple/caso19a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,f1e60669d7d038e36215a7f649834e2f15fb696ea90c4d2ebb5c87bb2c4f01f6,no,ok,True,14400,10800,2160,2160,8640,35590,0.002495266834751317,1718356808.2556
Simple,simple,v1_simple_000318,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000318.txt,54ab43dca3da1e354baef0c88f9ed1493637868ca748feb84eab243f671a32f1,6801,54ab43dca3da1e354baef0c88f9ed1493637868ca748feb84eab243f671a32f1,True,bb16fcb0a7b76309279c58f6d68ec98cd44b759728c57caf94aa6370bce5fa0e,,False,,,20260717,entradas/entrada-modelo-simple/caso23a.txt,,entradas/entrada-modelo-simple/caso29d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,902026dde2d423d3809ac617ad88b71b186dc185641da09ef2538a776e49ac35,no,ok,True,14400,10800,2160,2160,8640,35590,0.002580669044345527,1804882081.0451994
Simple,simple,v1_simple_000319,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000319.txt,27bd38ac2ee743796d7e03f9d9bc1914fed58faf39955276a35b5ae5706a2c49,9309,27bd38ac2ee743796d7e03f9d9bc1914fed58faf39955276a35b5ae5706a2c49,True,40f29364384ffae6b3731ba0867ecdf093c3fc5d0fe1d8782540c8b98304bffb,,False,,,20260717,entradas/entrada-modelo-simple/caso19a.txt,,entradas/entrada-modelo-simple/caso30d.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,e3a1e9b6f87767bd0beb7928a3986062c527698cb9ff4abee2d0d76ef3ab708d,no,ok,True,14400,10800,2160,2160,8640,35590,0.002449144996905275,1483524075.2807
Simple,simple,v1_simple_000320,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000320.txt,4a0f92a2a29d023c9aff2335390b04639264e645134846010117295243f9c83a,8331,4a0f92a2a29d023c9aff2335390b04639264e645134846010117295243f9c83a,True,1df4a3a1565da9b63334050144dad9c94dcffc6bef24491a2690879a6716d357,,False,,,20260717,entradas/entrada-modelo-simple/caso21a.txt,,entradas/entrada-modelo-simple/caso05d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,fcf72a2de4da809c5ead045d9e838e7a9d585aac1b071124cc10753edf166fb2,no,ok,True,14400,10800,2160,2160,8640,35590,0.0026214232932998266,1719266684.8306
Simple,simple,v1_simple_000321,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000321.txt,a8a727424d6a168ad0228a3ec4b9fff1d715b3eabfb659aa67ec340ec57ad4a1,9046,a8a727424d6a168ad0228a3ec4b9fff1d715b3eabfb659aa67ec340ec57ad4a1,True,ad2fb85a1e3ec6ee5444c3ccca04dda4bc499053bb942c9dd175eef47a59d0d8,,False,,,20260717,entradas/entrada-modelo-simple/caso34a.txt,,entradas/entrada-modelo-simple/caso28a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,0044a97d35defaf6a4c61b5d0b584c2a00e020c5e7ae9613a746171522bf2e06,no,ok,True,14400,10800,2160,2160,8640,35590,0.0018486176509162231,1364677423.1739
Simple,simple,v1_simple_000322,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000322.txt,094ab24aaad2fe22cf9097d938815473c7579dbe7d1c8dcec6b20f5de8463724,8657,094ab24aaad2fe22cf9097d938815473c7579dbe7d1c8dcec6b20f5de8463724,True,bd3acf90fe0ad231625749105a7b1a2be1d1fbf853cebe587a4eb1f4fff22ac3,,False,,,20260717,entradas/entrada-modelo-simple/caso11a.txt,,entradas/entrada-modelo-simple/caso42a.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,fc0bd9be97ccda256ff4c4fb02aedca25868dd671906956283a17b47567b4dcb,no,ok,True,14400,10800,2160,2160,8640,35590,0.0015314478310542172,1667595220.3684
Simple,simple,v1_simple_000323,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000323.txt,1969f289d797dc1d77cb91556f1a110205b796364843d1727ee8bf03d62701c3,8137,1969f289d797dc1d77cb91556f1a110205b796364843d1727ee8bf03d62701c3,True,1fe025532ebdf6afbb4df990a5e64e616bc42c5ad4b4c446b7a8b57754066648,,False,,,20260717,entradas/entrada-modelo-simple/caso03a.txt,,entradas/entrada-modelo-simple/caso11a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,d9d7d41c4981750c150996888625e88648d707687ad6ffc3be805553cae94f9a,no,ok,True,14400,10800,2160,2160,8640,35590,0.002063824262017298,1750940473.3472002
Simple,simple,v1_simple_000324,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000324.txt,d577dd40a4d43f05452fe41b492c11267e781b95981c33f9b66309c185d29184,7787,d577dd40a4d43f05452fe41b492c11267e781b95981c33f9b66309c185d29184,True,6a9ad6764d72b2f46de39263749557ca4de9fbe2e851d2bfe5a0f7b571908df3,,False,,,20260717,entradas/entrada-modelo-simple/caso24a.txt,,entradas/entrada-modelo-simple/caso29a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,7f856a117663e25ae43ca2634b9259695e30c776735c7b0d62f7500cbc49545e,no,ok,True,14400,10800,2160,2160,8640,35590,0.0025283630207451353,1732792372.5887995
Simple,simple,v1_simple_000325,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000325.txt,8b82350fb5986b691c4541f054a262678d3ee8c4abee92c968a48f0f8ed4d112,9415,8b82350fb5986b691c4541f054a262678d3ee8c4abee92c968a48f0f8ed4d112,True,f4b527c033656d832779f90a88c5fb78623c098e298ae21c253467e5300e7548,,False,,,20260717,entradas/entrada-modelo-simple/caso44a.txt,,entradas/entrada-modelo-simple/caso21a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,03e18e74920edbee93bf8f7ffda56736b8cc410a270bb594cb90975829bc5ad4,no,ok,True,14400,10800,2160,2160,8640,35590,0.0026137130226330414,1506455467.3390005
Simple,simple,v1_simple_000326,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000326.txt,b9d6af28493541fef557b5e5d9953df2fa848cbbc04a2ab6cd94e2ab7a5b8892,8161,b9d6af28493541fef557b5e5d9953df2fa848cbbc04a2ab6cd94e2ab7a5b8892,True,388687868552a89fb6f2218190482320805617a739f8478baeb3f1bd435c42c6,,False,,,20260717,entradas/entrada-modelo-simple/caso32a.txt,,entradas/entrada-modelo-simple/caso09a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,c5ad9b518254b36ca6eb5558784e2ac66ffebc52649743c8340d1d2f568baabc,no,ok,True,14400,10800,2160,2160,8640,35590,0.001850262057744966,1778590996.0653
Simple,simple,v1_simple_000327,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000327.txt,87d6802f1aa645ae8e7d72d2bcf5559b095f6c93bb25c2bbb9e5fdded04f5544,8334,87d6802f1aa645ae8e7d72d2bcf5559b095f6c93bb25c2bbb9e5fdded04f5544,True,102c9fc6d7339871daa3c47251f05d0c165fcda73d4668509d314597ad32c479,,False,,,20260717,entradas/entrada-modelo-simple/caso46a.txt,,entradas/entrada-modelo-simple/caso31a.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,acc5b16b2b81ebc7c2d135dd255a79d82e5835c00d29f96e56e1cde52bcbcb5b,no,ok,True,14400,10800,2160,2160,8640,35590,0.002570283390526053,1683157199.4189
Simple,simple,v1_simple_000328,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000328.txt,58fdd649bd2e1b89153d6d910ba57951d3e7b9a019e927109c4612fdd6f5eb1a,8731,58fdd649bd2e1b89153d6d910ba57951d3e7b9a019e927109c4612fdd6f5eb1a,True,2ce202fbdf27a49e66e780047fb924b529ed6c7a221339f9dcf766c4f176991b,,False,,,20260717,entradas/entrada-modelo-simple/caso42a.txt,,entradas/entrada-modelo-simple/caso27d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,be51d0974214335ee371fcd028104e94c3709ae384b814717d5c2ced7ac4f8a4,no,ok,True,14400,10800,2160,2160,8640,35590,0.002527301010933894,1726407998.9667997
Simple,simple,v1_simple_000329,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000329.txt,bca2eebaec089992ea1dcb315e87639e749cef6425f131e040570ae1312bc1c6,7470,bca2eebaec089992ea1dcb315e87639e749cef6425f131e040570ae1312bc1c6,True,20782e2c7e9315a1da4f2ad7a87e9356108b646d30e58a08e54b7f8def1bb337,,False,,,20260717,entradas/entrada-modelo-simple/caso09a.txt,,entradas/entrada-modelo-simple/caso20a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,10244b0f9214382aec394d35a23adca9ccd60460925b7c145d181ab964070e2d,no,ok,True,14400,10800,2160,2160,8640,35590,0.0013503874856191352,1822112020.8674
Simple,simple,v1_simple_000330,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000330.txt,ce4716fe386129e4198045e3a7e79255167bb1689d7a1e41ba808a52df81a09a,8879,ce4716fe386129e4198045e3a7e79255167bb1689d7a1e41ba808a52df81a09a,True,f45c68616d2402d989c85d413968434cec561d98343d1de02e8bab863184be0a,,False,,,20260717,entradas/entrada-modelo-simple/caso22a.txt,,entradas/entrada-modelo-simple/caso35d.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,1321123f21bca142fd35d4a7bb623a5209796e7adbe48c23ba5a7a85edf1257d,no,ok,True,14400,10800,2160,2160,8640,35590,0.002604348626545013,1707097051.2983
Simple,simple,v1_simple_000331,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000331.txt,7e78d4ef5ee0d405dcff6644b9a593f4d16273d91371580ccbcaf714004cee2f,9884,7e78d4ef5ee0d405dcff6644b9a593f4d16273d91371580ccbcaf714004cee2f,True,769798ca230a6a7e0501e80b8f0bc3a4f68437bcda72ac704c5ce915ca3a0348,,False,,,20260717,entradas/entrada-modelo-simple/caso12a.txt,,entradas/entrada-modelo-simple/caso46a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,80b782bd07784e49cac7fcd9d5750ddaf081ae422d783f306c5d1f787a516d45,no,ok,True,14400,10800,2160,2160,8640,35590,0.0015758146593803117,576627872.2577991
Simple,simple,v1_simple_000332,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000332.txt,ae5f5076569a54e8af83ab3e8eb366dc5f7d6051d51356cdfaa96d482a5c0096,7958,ae5f5076569a54e8af83ab3e8eb366dc5f7d6051d51356cdfaa96d482a5c0096,True,67692596ab72ca11489e9c8c63d72cbd5c6894df0c2d1ce70a3d7a38e84a3ab5,,False,,,20260717,entradas/entrada-modelo-simple/caso30a.txt,,entradas/entrada-modelo-simple/caso23a.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,16e37f9c2a30c75474dd3e9f6737318ff5814fdba4cd3db7ac8cde27ecb8d322,no,ok,True,14400,10800,2160,2160,8640,35590,0.0019468179652605384,1776623546.3676
Simple,simple,v1_simple_000333,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000333.txt,7346d76e2ffd3833e525fc6516e090e542c650899f9347c794e61f6d4da93f81,8840,7346d76e2ffd3833e525fc6516e090e542c650899f9347c794e61f6d4da93f81,True,78e2e3f6c70a8445a6b54c9e3ae686138ec6b70bfae1575445ed23afcd219c8c,,False,,,20260717,entradas/entrada-modelo-simple/caso43a.txt,,entradas/entrada-modelo-simple/caso33a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,c93801cb9a73ab1bd7a805c8fe66d3b1d50be1e78e0ba627f8a0e2bff568b458,no,ok,True,14400,10800,2160,2160,8640,35590,0.002526097904259083,1466650885.4254
Simple,simple,v1_simple_000334,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000334.txt,745587b9449012781a6debe38bf192000e3be1329a66b8050aae4965fa7f3f1f,6801,745587b9449012781a6debe38bf192000e3be1329a66b8050aae4965fa7f3f1f,True,6f51fdd1980e7843e216ef2a6374f575aaf997982b68df6daa47b255eabaa171,,False,,,20260717,entradas/entrada-modelo-simple/caso47a.txt,,entradas/entrada-modelo-simple/caso23d.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,c1b14876b80219d745465296721d2d3220849fd9c989dfba290abea8e90c2399,no,ok,True,14400,10800,2160,2160,8640,35590,0.002531586771933222,1780139329.7131996
Simple,simple,v1_simple_000335,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000335.txt,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,7487,c7b68936ff45f826da7bd0f9cba6a28d47c1c561530eb6abf7849310bb66b164,True,3ec4b77cc3abd9300241f30d39dc63a3331413d9f675fd0ace4f9fe4eb724cd4,,False,,,20260717,entradas/entrada-modelo-simple/caso48a.txt,,entradas/entrada-modelo-simple/caso34a.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,69abe322d173766a80b6bec11e8d2d7302ca5d8647e13d44b72603c164f876cf,no,ok,True,14400,10800,2160,2160,8640,35590,0.002495266834751317,1718356808.2556
Simple,simple,v1_simple_000336,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000336.txt,60665bc99962c9537a62b323f20dbf46c6df147e9bdc6541d959af1f65d54fb7,8300,60665bc99962c9537a62b323f20dbf46c6df147e9bdc6541d959af1f65d54fb7,True,c8fdc6fbad579599c797e7133a2e31252ed63ed4550bb3133ee5e159b6590e44,,False,,,20260717,entradas/entrada-modelo-simple/caso21a.txt,,entradas/entrada-modelo-simple/caso03d.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,f6ef629ac33ac3eee144322160e5a847cf2fc52d2fe673e4a637f334cb87f44d,no,ok,True,14400,10800,2160,2160,8640,35590,0.0026214232932998266,1719266684.8306
Simple,simple,v1_simple_000337,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000337.txt,868030e3ba33e2100ab1ea80183857c1b20c8377fb69bd20a32cfd68743ccb7d,8190,868030e3ba33e2100ab1ea80183857c1b20c8377fb69bd20a32cfd68743ccb7d,True,9d5ca57c2d7936684896fda140f5eb039e3521f507b9dfb84eaa4a093c52a3b8,,False,,,20260717,entradas/entrada-modelo-simple/caso27a.txt,,entradas/entrada-modelo-simple/caso11d.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,f514c44e612e9974aea46bb125ed11e6721cb969148bfd598a3ed3524277368d,no,ok,True,14400,10800,2160,2160,8640,35590,0.002131836070068362,1699122309.8735
Simple,simple,v1_simple_000338,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000338.txt,acd514168b3d0d748c512304dffbddab0833b795582817e4be8f83b1ee9e005e,7715,acd514168b3d0d748c512304dffbddab0833b795582817e4be8f83b1ee9e005e,True,cc4dc11be4e8102854eaac8192708054b01fe2ef7a4bb0986fb01eba7ef4150f,,False,,,20260717,entradas/entrada-modelo-simple/caso24a.txt,,entradas/entrada-modelo-simple/caso25d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,3f39f5d88aa4dc11448a12a933d58b44cbe534f6405949768e5989e439cd8faa,no,ok,True,14400,10800,2160,2160,8640,35590,0.0025283630207451353,1732792372.5887995
Simple,simple,v1_simple_000339,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000339.txt,633eb55c0ff6376bdeb3d92ad02a160865308022e4c5df003f44c1584cdd3485,8628,633eb55c0ff6376bdeb3d92ad02a160865308022e4c5df003f44c1584cdd3485,True,addb00acf127da71a49c0641fc903ab8780a3c119e5b8a8a17cbc041653e174e,,False,,,20260717,entradas/entrada-modelo-simple/caso22a.txt,,entradas/entrada-modelo-simple/caso28d.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,0374b8c736cce816cb22830d4cdba30cfadac4544a1be70f2ec06054079399f6,no,ok,True,14400,10800,2160,2160,8640,35590,0.002604348626545013,1707097051.2983
Simple,simple,v1_simple_000340,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000340.txt,61940f238857b298952abbd3a329b202546f581c75f3e4b4f505bd31469fd704,9629,61940f238857b298952abbd3a329b202546f581c75f3e4b4f505bd31469fd704,True,2d067b48212724f8e69742cc8f86e1e332b946bfc2cfe6146c4007977ff7a956,,False,,,20260717,entradas/entrada-modelo-simple/caso14a.txt,,entradas/entrada-modelo-simple/caso30a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,da015d5fd944c7061adcae32121b471bbd16b98a3cc8f9f903058a846319fbb6,no,ok,True,14400,10800,2160,2160,8640,35590,0.0019228334953681281,957996051.4447975
Simple,simple,v1_simple_000341,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000341.txt,b77a932775bc40e8343c32cf0efd37497086af4ee46f23e3e4bd44e565bf29b3,9341,b77a932775bc40e8343c32cf0efd37497086af4ee46f23e3e4bd44e565bf29b3,True,cba34a7243789f97e151a18bc7e4359a40153ed989f1caa787176238cbb47892,,False,,,20260717,entradas/entrada-modelo-simple/caso19a.txt,,entradas/entrada-modelo-simple/caso24a.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,91dc1769ca230c8f2dbf687ca5cd59fe27ed4e86011cc6e3e0c0c075e7d8f842,no,ok,True,14400,10800,2160,2160,8640,35590,0.002449144996905275,1483524075.2807
Simple,simple,v1_simple_000342,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000342.txt,44e3a92e195b32bc0bc1c0e532ae59b3ae275a3bcc8677f21ede8a56105b757f,8831,44e3a92e195b32bc0bc1c0e532ae59b3ae275a3bcc8677f21ede8a56105b757f,True,e6abc600cfa7bb63403128190d22545ff479b44cac2b1b92a73c74c327617aa0,,False,,,20260717,entradas/entrada-modelo-simple/caso42a.txt,,entradas/entrada-modelo-simple/caso12a.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,005d57cdbd6d6029799e1083ea895973804c7ade8934e61bb06066770004170e,no,ok,True,14400,10800,2160,2160,8640,35590,0.002527301010933894,1726407998.9667997
Simple,simple,v1_simple_000343,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000343.txt,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,7480,3eef11f0cacd5bbe32a7bf0b7a007af3e0223977396eebd035c823f6d6607ff3,True,a8352aabc02b759fb6e4710b2913444a3e53e41d00894d82b0ff56cedeba176f,,False,,,20260717,entradas/entrada-modelo-simple/caso01a.txt,,entradas/entrada-modelo-simple/caso09d.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,0676a1d3b23201f477fb757a418f897c50e3736504bfbe7e4d931c0de865b981,no,ok,True,14400,10800,2160,2160,8640,35590,0.002283074222262288,1693882696.0
Simple,simple,v1_simple_000344,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000344.txt,7a7ff86c5ce639501585bb0ff8454e87e037c5ab873e9bd25da48dbab5fd744c,6801,7a7ff86c5ce639501585bb0ff8454e87e037c5ab873e9bd25da48dbab5fd744c,True,f60c8aea56366d71ec0619c012d85444a3158f97ff969c4ee2d83f76592b1e6e,,False,,,20260717,entradas/entrada-modelo-simple/caso23a.txt,,entradas/entrada-modelo-simple/caso23d.txt,entradas/entrada-modelo-simple/caso01b.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,f0c898d6b03126678d176018e6c04f5630bce5156837c89aa3e143ab3b267b6f,no,ok,True,14400,10800,2160,2160,8640,35590,0.002580669044345527,1804882081.0451994
Simple,simple,v1_simple_000345,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000345.txt,79879a4313bec8939d5662d5bdf7ed8d48729db46100b0ecb15b65d0403b876b,9298,79879a4313bec8939d5662d5bdf7ed8d48729db46100b0ecb15b65d0403b876b,True,62261839a48ad23e4cfc6c626ba7d0ab122363bdc231134ebaa80794238d243f,,False,,,20260717,entradas/entrada-modelo-simple/caso44a.txt,,entradas/entrada-modelo-simple/caso48a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,3aebf1a196e58ba5d2ca0f7b943b7fd6809f9c306b9252e8746f1131f8cdb52c,no,ok,True,14400,10800,2160,2160,8640,35590,0.0026137130226330414,1506455467.3390005
Simple,simple,v1_simple_000346,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000346.txt,fda291a1bf2f63dc1dbdf773e38cc145be209ca6f2a82aa5fe9c0b5a93260280,9434,fda291a1bf2f63dc1dbdf773e38cc145be209ca6f2a82aa5fe9c0b5a93260280,True,8498710dca00f24a59341ffb0c72c1ae2015348b3352c626f9be8376daa17919,,False,,,20260717,entradas/entrada-modelo-simple/caso10a.txt,,entradas/entrada-modelo-simple/caso30d.txt,entradas/entrada-modelo-simple/caso01c.txt,entradas/entrada-modelo-simple/caso01a.txt,,,,03c3edfe54f635a378cb67a9fda07c1cbff8f81881dc913392efaceaf11fca3a,no,ok,True,14400,10800,2160,2160,8640,35590,0.0012742356056057785,1378686248.1817
Simple,simple,v1_simple_000347,/clusteruy/home/Grupos/UTE_FING/mathiasr/soluciones_seccion45/simple/instancias/v1_simple_000347.txt,d0096989b8c09e2723f9947d8b2542988b16944d280b26643fadb8c5e5c3b959,8671,d0096989b8c09e2723f9947d8b2542988b16944d280b26643fadb8c5e5c3b959,True,b63b64f929b183c03b6c368b657f6eeb6b2e4defc3259d549275a3c5a7f7f078,,False,,,20260717,entradas/entrada-modelo-simple/caso11a.txt,,entradas/entrada-modelo-simple/caso45a.txt,entradas/entrada-modelo-simple/caso01a.txt,entradas/entrada-modelo-simple/caso01d.txt,,,,9cecbc47de02057215390f4a7e8eac8e487bc65bd8cf130112e5cb126d6ab89d,no,ok,True,14400,10800,2160,2160,8640,35590,0.0015314478310542172,1667595220.3684
