run_id,stage,shard,order,family,instance,instance_path,instance_sha256,policy,solver,gap,seed,cap_s,threads,campaign_id,manifest_sha256,git_commit,binary_sha256,solver_version,primal_feasibility_tol,integrality_tol,presolve,internal_scaling,node,cpu_model,slurm_job_id,slurm_array_task_id,start_utc,end_utc,wall_s,return_code,outcome,infrastructure_failure,external_timeout,nosol_status,nosol_time_s,nosol_best_bound,highs_model_status,highs_lp_iterations,objetivo_post,status_solver,tiempo_solver_s,gap_pct,objetivo_solver,best_bound,nodos_explorados,iter_simplex,work_units,dettime_ticks,root_gap,root_time,presolve_time_s,rows_presolved,cols_presolved,solver_warnings,solver_warnings_txt,verif_solver_max_le,verif_solver_max_ge,verif_solver_max_eq,verif_solver_max_lb,verif_solver_max_ub,verif_solver_max_int,verif_solver_max_viol_rel,verif_solver_max_viol_relact,verif_solver_missing,verif_solver_obj_original,verif_post_max_le,verif_post_max_ge,verif_post_max_eq,verif_post_max_lb,verif_post_max_ub,verif_post_max_int,verif_post_max_viol_rel,verif_post_max_viol_relact,verif_post_missing,verif_post_obj_original,completed,censored,failed,no_incumbent,par10_s,verified
pilot-cplex-completo-v1_completo_000227-Base-g0.001-s1,pilot,29,59,Full,v1_completo_000227,data/benchmark-v1/completo/v1_completo_000227.txt,fdd3d4d8e97285abc24bcf5b18e48f820df5bd0a48f26f976ad5331d04940e67,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807962,29,2026-09-24T06:07:08+00:00,2026-09-24T06:09:22+00:00,133.7499046009034,0,COMPLETED,False,False,,,,,,-992163.0,OPTIMAL,123.982774504,0.099566349935581,-992163.4254084236,-993151.2863164986,4895.0,206263.0,,152108.97535,1.053544,1790230040.21927,0.05,20368.0,14502.0,0,,7.27595761418343e-12,0.0,2.76602804660797e-07,1.13686837721616e-13,4.54747350886464e-13,0.0,2.76602804660797e-07,1.84741111297626e-13,0.0,-992163.425408424,55.3958913049589,8320.49317537967,126545439.786259,1.13686837721616e-13,4.54747350886464e-13,0.0,126545439.786259,0.237600301728273,0.0,-992163.425408424,True,False,False,False,123.982774504,True
pilot-cplex-completo-v1_completo_000227-Base-g0.01-s1,pilot,29,58,Full,v1_completo_000227,data/benchmark-v1/completo/v1_completo_000227.txt,fdd3d4d8e97285abc24bcf5b18e48f820df5bd0a48f26f976ad5331d04940e67,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807962,29,2026-09-24T06:05:30+00:00,2026-09-24T06:07:08+00:00,97.08599886484444,0,COMPLETED,False,False,,,,,,-990673.0,OPTIMAL,87.96165069,0.999047952301861,-990672.7622302147,-1000570.0581752879,2428.0,135038.0,,108015.839875,1.053544,1790229942.311925,0.05,20368.0,14502.0,0,,7.27595761418343e-12,0.0,3.69036570191383e-07,0.0,4.54747350886464e-13,0.0,2.76602804660797e-07,2.13216512014369e-14,0.0,-990672.762230215,56.2928359521051,8320.49317537967,126545439.786259,0.0,4.54747350886464e-13,0.0,126545439.786259,0.237600301728273,0.0,-990672.762230215,True,False,False,False,87.96165069,True
pilot-cplex-completo-v1_completo_000248-Base-g0.001-s1,pilot,38,77,Full,v1_completo_000248,data/benchmark-v1/completo/v1_completo_000248.txt,d2f0a348efc221a1b31f363b1d3447a8ad0fa93aff05d6ea17875ed65b714bc5,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808011,38,2026-09-24T06:12:06+00:00,2026-09-24T06:12:20+00:00,13.906633896753192,0,COMPLETED,False,False,,,,,,-10338200.0,OPTIMAL,5.248082273,0.0,-10338197.337086082,-10338197.337086082,0.0,9279.0,,5432.846282,1.020184,1790230331.73804,0.05,21498.0,15072.0,0,,7.27595761418343e-12,0.0,1.91479921340942e-06,0.0,2.27373675443232e-13,0.0,5.21540641784668e-08,8.59577271213874e-12,0.0,-10338197.3370861,1525.03365486233,5565.01210415899,224924045.806659,0.0,2.27373675443232e-13,0.0,224924045.806659,1.0,0.0,-10338197.3370861,True,False,False,False,5.248082273,True
pilot-cplex-completo-v1_completo_000248-Base-g0.01-s1,pilot,38,76,Full,v1_completo_000248,data/benchmark-v1/completo/v1_completo_000248.txt,d2f0a348efc221a1b31f363b1d3447a8ad0fa93aff05d6ea17875ed65b714bc5,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808011,38,2026-09-24T06:11:52+00:00,2026-09-24T06:12:05+00:00,13.784261401742697,0,COMPLETED,False,False,,,,,,-10338200.0,OPTIMAL,5.201543747,0.0,-10338197.337086082,-10338197.337086082,0.0,9279.0,,5432.846282,1.020184,1790230317.538058,0.05,21498.0,15072.0,0,,7.27595761418343e-12,0.0,1.91479921340942e-06,0.0,2.27373675443232e-13,0.0,5.21540641784668e-08,8.59577271213874e-12,0.0,-10338197.3370861,1525.03365486233,5565.01210415899,224924045.806659,0.0,2.27373675443232e-13,0.0,224924045.806659,1.0,0.0,-10338197.3370861,True,False,False,False,5.201543747,True
pilot-cplex-completo-v1_completo_000267-Base-g0.001-s1,pilot,47,95,Full,v1_completo_000267,data/benchmark-v1/completo/v1_completo_000267.txt,c254ded6a1eb2544fa70ec3d698c340f4d7737dc9ac4b10d2813f84185de73fb,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808142,47,2026-09-24T06:31:39+00:00,2026-09-24T06:31:51+00:00,12.039923816919327,0,COMPLETED,False,False,,,,,,-2930850.0,OPTIMAL,4.094518058,0.0,-2930854.2645711116,-2930854.2645711116,0.0,8791.0,,4536.817842,1.00797,1790231503.263518,0.05,21160.0,14904.0,0,,1.13686837721616e-13,0.0,2.77385115623474e-05,0.0,1.13686837721616e-13,0.0,3.87430191040039e-07,4.26526805004727e-15,0.0,-2930854.26457111,165.19279724093,2168.14442341955,450211171.282932,0.0,1.13686837721616e-13,0.0,450211171.282932,1.0,0.0,-2930854.26457111,True,False,False,False,4.094518058,True
pilot-cplex-completo-v1_completo_000267-Base-g0.01-s1,pilot,47,94,Full,v1_completo_000267,data/benchmark-v1/completo/v1_completo_000267.txt,c254ded6a1eb2544fa70ec3d698c340f4d7737dc9ac4b10d2813f84185de73fb,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808142,47,2026-09-24T06:31:24+00:00,2026-09-24T06:31:37+00:00,12.903785595670342,0,COMPLETED,False,False,,,,,,-2930850.0,OPTIMAL,4.065372103,0.0,-2930854.2645711116,-2930854.2645711116,0.0,8791.0,,4536.817842,1.00797,1790231488.607376,0.05,21160.0,14904.0,0,,1.13686837721616e-13,0.0,2.77385115623474e-05,0.0,1.13686837721616e-13,0.0,3.87430191040039e-07,4.26526805004727e-15,0.0,-2930854.26457111,165.19279724093,2168.14442341955,450211171.282932,0.0,1.13686837721616e-13,0.0,450211171.282932,1.0,0.0,-2930854.26457111,True,False,False,False,4.065372103,True
pilot-cplex-completo-v1_completo_000283-Base-g0.001-s1,pilot,34,69,Full,v1_completo_000283,data/benchmark-v1/completo/v1_completo_000283.txt,75f128269091a4ba50491127627c3fabded2cafb87b1b5e0b5e9b7b24312e97c,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807990,34,2026-09-24T08:09:05+00:00,2026-09-24T10:09:25+00:00,7219.799278555438,0,TIME_LIMIT,False,False,,,,,,-330996.0,TIME_LIMIT,7200.045262247,3.63453776478764,-330996.3126190575,-343026.4986012517,234232.0,6263866.0,,9236512.612559,1.000585,1790237367.022799,0.04,20076.0,14356.0,0,,1.26946776938062e-11,0.0,1.66147947311401e-06,3.39741745847277e-09,1.13686837721616e-13,0.0,1.0139774531126e-06,1.26946776938062e-11,0.0,-330996.312619057,324.18681792698,7069.3710645868,98641486.9588448,3.39741745847277e-09,1.13686837721616e-13,0.0,98641486.9588448,0.174531217803453,0.0,-330996.312619057,False,True,False,False,72000.0,True
pilot-cplex-completo-v1_completo_000283-Base-g0.01-s1,pilot,34,68,Full,v1_completo_000283,data/benchmark-v1/completo/v1_completo_000283.txt,75f128269091a4ba50491127627c3fabded2cafb87b1b5e0b5e9b7b24312e97c,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807990,34,2026-09-24T06:08:51+00:00,2026-09-24T08:09:04+00:00,7212.88588629663,0,TIME_LIMIT,False,False,,,,,,-330909.0,TIME_LIMIT,7200.057182515,3.596166115115736,-330909.15038578794,-342809.193123779,154325.0,4822026.0,,8320631.596173,1.000585,1790230153.264476,0.05,20076.0,14356.0,0,,2.54232190854964e-11,0.0,1.52993015944958e-06,2.0182167569105e-12,1.13686837721616e-13,3.33066907387547e-15,7.5087882578373e-07,5.0784029759221e-12,0.0,-330909.150385788,300.63813865868,7069.37106458677,98137990.8655771,2.0182167569105e-12,1.13686837721616e-13,3.33066907387547e-15,98137990.8655771,0.174531217803453,0.0,-330909.150385788,False,True,False,False,72000.0,True
pilot-cplex-completo-v1_completo_000286-Base-g0.001-s1,pilot,28,57,Full,v1_completo_000286,data/benchmark-v1/completo/v1_completo_000286.txt,e36daf7f86a8c8b4831d1e49ed21dd1b8c57c96f390e9333b1d6e0aca2f22f6b,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807961,28,2026-09-24T06:05:51+00:00,2026-09-24T06:07:48+00:00,116.94434856064618,0,COMPLETED,False,False,,,,,,-4055500.0,OPTIMAL,107.247806647,0.089483855584159,-4055503.7881147102,-4059132.809267677,4296.0,83038.0,,145974.435036,1.010251,1790229964.590196,0.05,21115.0,14908.0,0,,7.27595761418343e-12,0.0,4.83915209770203e-06,0.0,0.0,4.55191440096314e-15,7.45058059692383e-08,1.32090763123312e-13,0.0,-4055503.78811471,64.0378293164512,1053.80349587009,16326695.867965,0.0,0.0,4.55191440096314e-15,16326695.867965,0.931041006764216,0.0,-4055503.78811471,True,False,False,False,107.247806647,True
pilot-cplex-completo-v1_completo_000286-Base-g0.01-s1,pilot,28,56,Full,v1_completo_000286,data/benchmark-v1/completo/v1_completo_000286.txt,e36daf7f86a8c8b4831d1e49ed21dd1b8c57c96f390e9333b1d6e0aca2f22f6b,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807961,28,2026-09-24T06:05:26+00:00,2026-09-24T06:05:50+00:00,23.88404319062829,0,COMPLETED,False,False,,,,,,-4020750.0,OPTIMAL,16.910701894,0.964924392223919,-4020751.0588907865,-4059548.266608625,299.0,17232.0,,22767.203112,1.010251,1790229939.533064,0.05,21115.0,14908.0,0,,7.27595761418343e-12,0.0,8.80565494298935e-07,0.0,2.27373675443232e-13,0.0,9.31322574615479e-08,7.24359379932262e-12,0.0,-4020751.05889079,1074.68750709173,1010.43721051243,16504587.4000711,0.0,2.27373675443232e-13,0.0,16504587.4000711,0.999999999999971,0.0,-4020751.05889079,True,False,False,False,16.910701894,True
pilot-cplex-completo-v1_completo_000287-Base-g0.001-s1,pilot,33,67,Full,v1_completo_000287,data/benchmark-v1/completo/v1_completo_000287.txt,c9b1a57a4845be3310dc38e000197911ee30b36bf19d9b35ab315be4144852ac,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807988,33,2026-09-24T08:09:03+00:00,2026-09-24T10:09:27+00:00,7224.586455497891,0,TIME_LIMIT,False,False,,,,,,311773.0,TIME_LIMIT,7200.054630447,5.943788864233479,311772.7205082384,293241.60826495197,121700.0,4590549.0,,7038346.724607,0.999661,1790237366.778342,0.05,20399.0,14521.0,0,,2.20363435095191e-10,0.0,4.28035855293274e-06,4.76837158203125e-07,2.27373675443232e-13,0.0,4.76604327559471e-07,2.20363435095191e-10,0.0,311772.720508238,64.3713442908851,11892.2319564877,174266954.708872,4.76837158203125e-07,2.27373675443232e-13,0.0,174266954.708872,1.0,0.0,311772.720508238,False,True,False,False,72000.0,True
pilot-cplex-completo-v1_completo_000287-Base-g0.01-s1,pilot,33,66,Full,v1_completo_000287,data/benchmark-v1/completo/v1_completo_000287.txt,c9b1a57a4845be3310dc38e000197911ee30b36bf19d9b35ab315be4144852ac,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node12.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807988,33,2026-09-24T06:08:37+00:00,2026-09-24T08:09:01+00:00,7224.778625074774,0,TIME_LIMIT,False,False,,,,,,314814.0,TIME_LIMIT,7200.074716523,7.430095529986971,314814.27328615275,291423.27203895734,116600.0,4158238.0,,6746274.757785,0.999661,1790230142.389805,0.05,20399.0,14521.0,0,,2.11592751111303e-10,0.0,9.30577516555786e-06,4.76837158203125e-07,2.27373675443232e-13,0.0,1.20699405670166e-06,2.11592751111303e-10,0.0,314814.273286153,59.006038707928,11880.9369233856,174131358.27065,4.76837158203125e-07,2.27373675443232e-13,0.0,174131358.27065,1.0,0.0,314814.273286153,False,True,False,False,72000.0,True
pilot-cplex-completo-v1_completo_000293-Base-g0.001-s1,pilot,30,61,Full,v1_completo_000293,data/benchmark-v1/completo/v1_completo_000293.txt,b127e65397540e61a58f6c59e24476690fd42db184e552dff3b65d73375de7a5,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807980,30,2026-09-24T06:08:05+00:00,2026-09-24T06:08:20+00:00,14.809339690953493,0,COMPLETED,False,False,,,,,,-8789560.0,OPTIMAL,6.846421551,0.0,-8789564.337086082,-8789564.337086082,0.0,10188.0,,7240.63182,1.013421,1790230092.578266,0.05,21482.0,15072.0,0,,7.27595761418343e-12,0.0,9.16421413421631e-06,4.54747350886464e-13,2.65572452917695e-10,0.0,4.4703483581543e-08,1.18566546867622e-12,0.0,-8789564.33708608,2318.51160282428,5549.76735091326,215078571.430408,4.54747350886464e-13,2.65572452917695e-10,0.0,215078571.430408,1.0,0.0,-8789564.33708608,True,False,False,False,6.846421551,True
pilot-cplex-completo-v1_completo_000293-Base-g0.01-s1,pilot,30,60,Full,v1_completo_000293,data/benchmark-v1/completo/v1_completo_000293.txt,b127e65397540e61a58f6c59e24476690fd42db184e552dff3b65d73375de7a5,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807980,30,2026-09-24T06:07:50+00:00,2026-09-24T06:08:05+00:00,14.552655268460512,0,COMPLETED,False,False,,,,,,-8789560.0,OPTIMAL,6.899264562,0.0,-8789564.337086082,-8789564.337086082,0.0,10188.0,,7240.63182,1.013421,1790230077.549259,0.05,21482.0,15072.0,0,,7.27595761418343e-12,0.0,9.16421413421631e-06,4.54747350886464e-13,2.65572452917695e-10,0.0,4.4703483581543e-08,1.18566546867622e-12,0.0,-8789564.33708608,2318.51160282428,5549.76735091326,215078571.430408,4.54747350886464e-13,2.65572452917695e-10,0.0,215078571.430408,1.0,0.0,-8789564.33708608,True,False,False,False,6.899264562,True
pilot-cplex-completo-v1_completo_000306-Base-g0.001-s1,pilot,37,75,Full,v1_completo_000306,data/benchmark-v1/completo/v1_completo_000306.txt,ddaa64197231fdfdef1b05111effd478298983db4bf5001ba46c5493cc03d92f,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808004,37,2026-09-24T06:11:13+00:00,2026-09-24T06:11:48+00:00,34.97279072739184,0,COMPLETED,False,False,,,,,,-2090690.0,OPTIMAL,26.46491016,0.046133021190893,-2090685.8631793046,-2091650.3597316002,586.0,27522.0,,33386.26203,1.004046,1790230278.997833,0.05,21055.0,14907.0,0,,1.9689138747322e-09,0.0,1.72853469848633e-06,4.63591681586372e-10,0.0,0.0,1.49011611938477e-08,1.9689138747322e-09,0.0,-2090685.8631793,82.9428923939505,0.0,44174511.5563408,4.63591681586372e-10,0.0,0.0,44174511.5563408,0.693213936775543,0.0,-2090685.8631793,True,False,False,False,26.46491016,True
pilot-cplex-completo-v1_completo_000306-Base-g0.01-s1,pilot,37,74,Full,v1_completo_000306,data/benchmark-v1/completo/v1_completo_000306.txt,ddaa64197231fdfdef1b05111effd478298983db4bf5001ba46c5493cc03d92f,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808004,37,2026-09-24T06:10:52+00:00,2026-09-24T06:11:13+00:00,20.92344474233687,0,COMPLETED,False,False,,,,,,-2088410.0,OPTIMAL,12.782068137,0.156313549342119,-2088406.9499999096,-2091671.413028162,254.0,15993.0,,17188.658862,1.004046,1790230257.519993,0.05,21055.0,14907.0,0,,4.80010333119657e-11,0.0,3.65334562957287e-06,1.39342414008247e-07,0.0,2.98971369262005e-06,1.11758708953857e-08,4.80010333119657e-11,0.0,-2088406.94999991,369.751614573601,0.0,28642729.5448144,1.39342414008247e-07,0.0,2.98971369262005e-06,28642729.5448144,0.691084845153922,0.0,-2088406.94999991,True,False,False,False,12.782068137,True
pilot-cplex-completo-v1_completo_000321-Base-g0.001-s1,pilot,35,71,Full,v1_completo_000321,data/benchmark-v1/completo/v1_completo_000321.txt,30069b2b941655b222dfa6cd95f2911b60d7d74168e591674f653f69355bd977,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807991,35,2026-09-24T06:10:40+00:00,2026-09-24T06:13:35+00:00,174.40392491593957,0,COMPLETED,False,False,,,,,,-1094530.0,OPTIMAL,164.241103013,0.099974867707823,-1094532.3565196223,-1095626.613795072,4637.0,125586.0,,207837.105877,1.001264,1790230253.587132,0.04,19110.0,13915.0,0,,3.25584268874585e-11,0.0,0.000278282910585403,5.42027395910041e-12,5.00222085975111e-12,5.00222085975111e-12,0.000278282910585403,3.25584268874585e-11,0.0,-1094532.35651962,102.02810985436,2029.14570676189,49702041.1484782,5.42027395910041e-12,5.00222085975111e-12,5.00222085975111e-12,49702041.1484782,1.0,0.0,-1094532.35651962,True,False,False,False,164.241103013,True
pilot-cplex-completo-v1_completo_000321-Base-g0.01-s1,pilot,35,70,Full,v1_completo_000321,data/benchmark-v1/completo/v1_completo_000321.txt,30069b2b941655b222dfa6cd95f2911b60d7d74168e591674f653f69355bd977,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5807991,35,2026-09-24T06:09:06+00:00,2026-09-24T06:10:40+00:00,93.80671595223248,0,COMPLETED,False,False,,,,,,-1094380.0,OPTIMAL,84.370427247,0.38011189617888,-1094379.1040588028,-1098538.9692226262,932.0,64193.0,,107364.766372,1.001264,1790230159.333883,0.05,19110.0,13915.0,0,,1.45519152283669e-11,0.0,0.00022507831454277,0.0,1.81898940354586e-12,1.70530256582424e-13,0.00022507831454277,3.44242937509151e-12,0.0,-1094379.1040588,102.02810985436,2033.84308125885,51806985.5036413,0.0,2.27373675443232e-13,1.70530256582424e-13,51806985.5036413,1.0,0.0,-1094379.1040588,True,False,False,False,84.370427247,True
pilot-cplex-completo-v1_completo_000429-Base-g0.001-s1,pilot,41,83,Full,v1_completo_000429,data/benchmark-v1/completo/v1_completo_000429.txt,a853af57f9ed811b6e771af25ad73567ad01757f6a8f587e6c4b527b15160207,Base,cplex,0.001,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808027,41,2026-09-24T06:14:55+00:00,2026-09-24T06:16:16+00:00,80.94339160807431,0,COMPLETED,False,False,,,,,,-2583660.0,OPTIMAL,73.244357155,0.099864738842986,-2583660.277281547,-2586240.442870044,1958.0,69630.0,,70165.083039,1.398089,1790230513.304916,0.05,20330.0,14494.0,0,,7.27595761418343e-12,0.0,3.66745516657829e-05,1.13686837721616e-13,2.27373675443232e-13,0.0,3.66745516657829e-05,1.2980827599272e-13,0.0,-2583660.27728155,753.059988437926,4591.49973043863,101637494.375066,1.13686837721616e-13,2.27373675443232e-13,0.0,101637494.375066,1.0,0.0,-2583660.27728155,True,False,False,False,73.244357155,True
pilot-cplex-completo-v1_completo_000429-Base-g0.01-s1,pilot,41,82,Full,v1_completo_000429,data/benchmark-v1/completo/v1_completo_000429.txt,a853af57f9ed811b6e771af25ad73567ad01757f6a8f587e6c4b527b15160207,Base,cplex,0.01,1,7200.0,1,solver-robustness-v1,bee029090366943c2496a73a20240bfe5700fbd938e38f8542334561728cb78f,699fddaf6c983966dc9f6cffd8bc9952f59e030e,d7279d978438547fa2203930a8f0839b0854d4f85a384fc4388dab18d07d7a19,22.1.2.0,1e-06,1e-05,solver default,solver default,node11.datos.cluster.uy,Intel(R) Xeon(R) Gold 6138 CPU @ 2.00GHz,5808027,41,2026-09-24T06:13:37+00:00,2026-09-24T06:14:55+00:00,77.35414455272257,0,COMPLETED,False,False,,,,,,-2583660.0,OPTIMAL,69.432090657,0.997528339041635,-2583660.277281547,-2609433.020731992,1902.0,60611.0,,66733.494473,1.398089,1790230435.481321,0.05,20330.0,14494.0,0,,7.27595761418343e-12,0.0,3.66745516657829e-05,1.13686837721616e-13,2.27373675443232e-13,0.0,3.66745516657829e-05,1.2980827599272e-13,0.0,-2583660.27728155,753.059988437926,4591.49973043863,101637494.375066,1.13686837721616e-13,2.27373675443232e-13,0.0,101637494.375066,1.0,0.0,-2583660.27728155,True,False,False,False,69.432090657,True
