run_id,stage,family,instance,policy,solver,gap,seed,record,outcome,infrastructure_failure,status
multiseed-gurobi-simple-v1_simple_000397-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000397,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000397-Base-g0.001-s2,multiseed,Simple,v1_simple_000397,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000397-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000397,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000397-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000397,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000271-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000271,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000271-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000271,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000271-Base-g0.001-s2,multiseed,Simple,v1_simple_000271,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000271-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000271,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000052-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000052,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000052-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000052,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000052-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000052,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000052-Base-g0.001-s2,multiseed,Simple,v1_simple_000052,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000084-Base-g0.001-s2,multiseed,Simple,v1_simple_000084,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000084-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000084,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000084-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000084,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000084-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000084,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000381-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000381,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000381-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000381,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000381-Base-g0.001-s2,multiseed,Simple,v1_simple_000381,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000381-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000381,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000013-Base-g0.001-s2,multiseed,Simple,v1_simple_000013,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000013-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000013,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000013-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000013,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000013-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000013,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000179-Base-g0.001-s2,multiseed,Simple,v1_simple_000179,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000179-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000179,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000179-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000179,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000179-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000179,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000177-Base-g0.001-s2,multiseed,Simple,v1_simple_000177,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000177-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000177,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000177-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000177,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000177-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000177,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000153-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000153,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000153-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000153,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000153-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000153,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000153-Base-g0.001-s2,multiseed,Simple,v1_simple_000153,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000037-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000037,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000037-Base-g0.001-s2,multiseed,Simple,v1_simple_000037,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000037-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000037,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000037-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000037,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000152-Base-g0.001-s2,multiseed,Simple,v1_simple_000152,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000152-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000152,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000152-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000152,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000152-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000152,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000273-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000273,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000273-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000273,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000273-Base-g0.001-s2,multiseed,Simple,v1_simple_000273,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000273-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000273,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000468-Flat-GM-g0.001-s2,multiseed,Simple,v1_simple_000468,Flat-GM,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000468-Base-g0.001-s2,multiseed,Simple,v1_simple_000468,Base,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000468-Role-Hybrid-g0.001-s2,multiseed,Simple,v1_simple_000468,Role-Hybrid,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000468-Flat-L2-g0.001-s2,multiseed,Simple,v1_simple_000468,Flat-L2,gurobi,0.001,2,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000359-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000359,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000359-Base-g0.01-s3,multiseed,Simple,v1_simple_000359,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000359-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000359,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000359-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000359,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000012-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000012,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000012-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000012,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000012-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000012,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000012-Base-g0.01-s3,multiseed,Simple,v1_simple_000012,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000234-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000234,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000234-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000234,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000234-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000234,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000234-Base-g0.01-s3,multiseed,Simple,v1_simple_000234,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000366-Base-g0.01-s3,multiseed,Simple,v1_simple_000366,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000366-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000366,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000366-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000366,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000366-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000366,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000113-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000113,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000113-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000113,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000113-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000113,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000113-Base-g0.01-s3,multiseed,Simple,v1_simple_000113,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000094-Base-g0.01-s3,multiseed,Simple,v1_simple_000094,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000094-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000094,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000094-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000094,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000094-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000094,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000176-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000176,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000176-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000176,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000176-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000176,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000176-Base-g0.01-s3,multiseed,Simple,v1_simple_000176,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000329-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000329,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000329-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000329,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000329-Base-g0.01-s3,multiseed,Simple,v1_simple_000329,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000329-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000329,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000126-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000126,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000126-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000126,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000126-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000126,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000126-Base-g0.01-s3,multiseed,Simple,v1_simple_000126,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000175-Base-g0.01-s3,multiseed,Simple,v1_simple_000175,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000175-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000175,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000175-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000175,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000175-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000175,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000479-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000479,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000479-Base-g0.01-s3,multiseed,Simple,v1_simple_000479,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000479-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000479,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000479-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000479,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000343-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000343,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000343-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000343,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000343-Base-g0.01-s3,multiseed,Simple,v1_simple_000343,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000343-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000343,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000450-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000450,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000450-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000450,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000450-Base-g0.01-s3,multiseed,Simple,v1_simple_000450,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000450-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000450,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000348-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000348,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000348-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000348,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000348-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000348,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000348-Base-g0.01-s3,multiseed,Simple,v1_simple_000348,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000229-Base-g0.01-s3,multiseed,Simple,v1_simple_000229,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000229-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000229,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000229-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000229,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000229-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000229,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000032-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000032,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000032-Base-g0.01-s3,multiseed,Simple,v1_simple_000032,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000032-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000032,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000032-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000032,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000295-Base-g0.01-s3,multiseed,Simple,v1_simple_000295,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000295-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000295,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000295-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000295,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000295-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000295,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000311-Base-g0.01-s3,multiseed,Simple,v1_simple_000311,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000311-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000311,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000311-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000311,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000311-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000311,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000076-Base-g0.01-s3,multiseed,Simple,v1_simple_000076,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000076-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000076,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000076-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000076,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000076-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000076,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000230-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000230,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000230-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000230,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000230-Base-g0.01-s3,multiseed,Simple,v1_simple_000230,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000230-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000230,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000439-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000439,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000439-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000439,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000439-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000439,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000439-Base-g0.01-s3,multiseed,Simple,v1_simple_000439,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000335-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000335,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000335-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000335,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000335-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000335,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000335-Base-g0.01-s3,multiseed,Simple,v1_simple_000335,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000055-Base-g0.01-s3,multiseed,Simple,v1_simple_000055,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000055-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000055,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000055-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000055,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000055-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000055,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000407-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000407,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000407-Base-g0.01-s3,multiseed,Simple,v1_simple_000407,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000407-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000407,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000407-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000407,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000289-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000289,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000289-Base-g0.01-s3,multiseed,Simple,v1_simple_000289,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000289-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000289,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000289-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000289,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000283-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000283,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000283-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000283,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000283-Base-g0.01-s3,multiseed,Simple,v1_simple_000283,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000283-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000283,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000264-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000264,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000264-Base-g0.01-s3,multiseed,Simple,v1_simple_000264,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000264-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000264,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000264-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000264,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000251-Base-g0.01-s3,multiseed,Simple,v1_simple_000251,Base,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000251-Flat-GM-g0.01-s3,multiseed,Simple,v1_simple_000251,Flat-GM,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000251-Flat-L2-g0.01-s3,multiseed,Simple,v1_simple_000251,Flat-L2,gurobi,0.01,3,False,,,absent: not yet executed
multiseed-gurobi-simple-v1_simple_000251-Role-Hybrid-g0.01-s3,multiseed,Simple,v1_simple_000251,Role-Hybrid,gurobi,0.01,3,False,,,absent: not yet executed
